Identifier,Action,Action Description,Additional Text,CIC Rep,To,Image URL,Time,profile_url
Scopes,added,"2,069",,CIC,wintermutegan,,2 months ago,https://seize.io/Scopes
Scopes,added,"2,069",,CIC,Andi_P,,2 months ago,https://seize.io/Scopes
clicky2048,added,"2,048",,CIC,Scopes,,2 months ago,https://seize.io/clicky2048
RegularDad,added,"1,069",,CIC,Scopes,,2 months ago,https://seize.io/RegularDad
Scopes,added,"2,069",,CIC,clicky2048,,2 months ago,https://seize.io/Scopes
RegularDad,added,69,,CIC,diegorst,,2 months ago,https://seize.io/RegularDad
riverofethereum,added,"1,529",,CIC,golden618,,2 months ago,https://seize.io/riverofethereum
Scopes,added,"2,069",,CIC,SunRunner,,2 months ago,https://seize.io/Scopes
Scopes,added,"2,069",,CIC,maybe,,2 months ago,https://seize.io/Scopes
Open_metaverser,added,social media account,,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,social media verification post,,,,,2 months ago,https://seize.io/Open_metaverser
clicky2048,added,"2,048",,CIC,riverofethereum,,2 months ago,https://seize.io/clicky2048
Open_metaverser,removed,contact,,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,removed,contact,,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,contact,,,,,2 months ago,https://seize.io/Open_metaverser
riverofethereum,added,690,,CIC,spritey,,2 months ago,https://seize.io/riverofethereum
Open_metaverser,added,contact,,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,contact,,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,social media account,,,,,2 months ago,https://seize.io/Open_metaverser
riverofethereum,added,"1,069",,CIC,NFTLaurent,,2 months ago,https://seize.io/riverofethereum
riverofethereum,added,"1,069",,CIC,Newlightvisuals,,2 months ago,https://seize.io/riverofethereum
riverofethereum,added,"1,069",,CIC,LordRekt,,2 months ago,https://seize.io/riverofethereum
riverofethereum,added,"1,000",,CIC,GoGreen,,2 months ago,https://seize.io/riverofethereum
Open_metaverser,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/18.WEBP,2 months ago,https://seize.io/Open_metaverser
riverofethereum,added,629,,CIC,crunch,,2 months ago,https://seize.io/riverofethereum
clicky2048,added,"2,048",,CIC,LordRekt,,2 months ago,https://seize.io/clicky2048
clicky2048,added,"2,048",,CIC,SunRunner,,2 months ago,https://seize.io/clicky2048
Open_metaverser,created,handle,Open_metaverser,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,Banner 2,,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,classification,Government Name,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,Banner 1,,,,,2 months ago,https://seize.io/Open_metaverser
Open_metaverser,added,primary wallet,,,,,2 months ago,https://seize.io/Open_metaverser
clicky2048,added,"2,048",,CIC,wintermutegan,,2 months ago,https://seize.io/clicky2048
riverofethereum,added,"6,529",,CIC,BBA,,2 months ago,https://seize.io/riverofethereum
clicky2048,added,"2,048",,CIC,Burnasso,,2 months ago,https://seize.io/clicky2048
riverofethereum,added,"1,529",,CIC,RegularDad,,2 months ago,https://seize.io/riverofethereum
riverofethereum,added,"6,529",,CIC,FranklinFit,,2 months ago,https://seize.io/riverofethereum
clicky2048,added,"2,048",,CIC,conlon,,2 months ago,https://seize.io/clicky2048
clicky2048,added,"2,048",,CIC,NFTLaurent,,2 months ago,https://seize.io/clicky2048
clicky2048,added,"2,048",,CIC,DarrenSRS,,2 months ago,https://seize.io/clicky2048
riverofethereum,added,"6,529",,CIC,DarrenSRS,,2 months ago,https://seize.io/riverofethereum
Sert,added,250,,CIC,BBA,,2 months ago,https://seize.io/Sert
Sert,added,750,,CIC,BBA,,2 months ago,https://seize.io/Sert
Andi_P,added,"2,000",,CIC,riverofethereum,,2 months ago,https://seize.io/Andi_P
web3at50,added,"7,000",,CIC,diegorst,,2 months ago,https://seize.io/web3at50
web3at50,added,"4,000",,CIC,BBA,,2 months ago,https://seize.io/web3at50
SunRunner,added,"6,969",,CIC,maybe,,2 months ago,https://seize.io/SunRunner
mememaxis,added,"2,029",,CIC,maybe,,2 months ago,https://seize.io/mememaxis
maybe,added,"7,013",,CIC,mememaxis,,2 months ago,https://seize.io/maybe
SunRunner,added,"6,969",,CIC,chrisroc,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"6,969",,CIC,Juicy,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"6,969",,CIC,LordRekt,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,DarrenSRS,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"6,969",,CIC,mememaxis,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,NFTLaurent,,2 months ago,https://seize.io/SunRunner
maybe,added,"2,069",,CIC,MD85NFT,,2 months ago,https://seize.io/maybe
mememaxis,added,"1,069",,CIC,golden618,,2 months ago,https://seize.io/mememaxis
SunRunner,added,"1,234",,CIC,rothu,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,spritey,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,Newlightvisuals,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,Burnasso,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,KuntalSinghvi,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,wintermutegan,,2 months ago,https://seize.io/SunRunner
mememaxis,added,"1,690",,CIC,teexels,,2 months ago,https://seize.io/mememaxis
SunRunner,added,"1,234",,CIC,BBA,,2 months ago,https://seize.io/SunRunner
SunRunner,added,"1,234",,CIC,FanBe_Web3,,2 months ago,https://seize.io/SunRunner
maybe,added,"3,069",,CIC,Scopes,,2 months ago,https://seize.io/maybe
SunRunner,added,"1,234",,CIC,Scopes,,2 months ago,https://seize.io/SunRunner
maybe,added,"3,069",,CIC,SunRunner,,2 months ago,https://seize.io/maybe
SunRunner,added,"1,234",,CIC,golden618,,2 months ago,https://seize.io/SunRunner
maybe,added,"3,069",,CIC,golden618,,2 months ago,https://seize.io/maybe
mememaxis,added,"1,069",,CIC,chimpanchz,,2 months ago,https://seize.io/mememaxis
maybe,added,"3,069",,CIC,BBA,,2 months ago,https://seize.io/maybe
maybe,added,"7,013",,CIC,onegweitoday,,2 months ago,https://seize.io/maybe
nimaleophotos,added,contact,,,,,2 months ago,https://seize.io/nimaleophotos
maybe,added,"3,069",,CIC,Burnasso,,2 months ago,https://seize.io/maybe
maybe,added,"4,999",,CIC,NFTLaurent,,2 months ago,https://seize.io/maybe
maybe,added,"3,069",,CIC,DarrenSRS,,2 months ago,https://seize.io/maybe
chrisroc,added,"10,000",,CIC,BBA,,2 months ago,https://seize.io/chrisroc
maybe,added,"8,013",,CIC,conlon,,2 months ago,https://seize.io/maybe
RegularDad,added,"1,069",,CIC,BBA,,2 months ago,https://seize.io/RegularDad
HugoFaz,added,"4,200",,CIC,simonemonte,,2 months ago,https://seize.io/HugoFaz
mememaxis,added,"1,069",,CIC,BBA,,2 months ago,https://seize.io/mememaxis
Scopes,added,social media account,,,,,2 months ago,https://seize.io/Scopes
BBA,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/70b5cdc4-344a-4b82-b4fa-cfa89d27c8e0.webp?d=1702821222052,2 months ago,https://seize.io/BBA
boostgrindvault,added,contact,,,,,2 months ago,https://seize.io/boostgrindvault
BBA,added,Banner 1,,,,,2 months ago,https://seize.io/BBA
BBA,added,Banner 2,,,,,2 months ago,https://seize.io/BBA
BBA,added,classification,Pseudonym,,,,2 months ago,https://seize.io/BBA
BBA,added,primary wallet,,,,,2 months ago,https://seize.io/BBA
BBA,created,handle,BBA,,,,2 months ago,https://seize.io/BBA
boostgrindvault,added,social media account,,,,,2 months ago,https://seize.io/boostgrindvault
EzMonet,added,"1,000",,CIC,NFTLaurent,,2 months ago,https://seize.io/EzMonet
EzMonet,added,"1,000",,CIC,Newlightvisuals,,2 months ago,https://seize.io/EzMonet
Maria,added,"2,222",,CIC,wintermutegan,,2 months ago,https://seize.io/Maria
EzMonet,added,"1,000",,CIC,wintermutegan,,2 months ago,https://seize.io/EzMonet
mememaxis,added,420,,CIC,CryptoTron72,,2 months ago,https://seize.io/mememaxis
EzMonet,added,"1,000",,CIC,prxt0,,2 months ago,https://seize.io/EzMonet
EzMonet,added,"1,000",,CIC,riverofethereum,,2 months ago,https://seize.io/EzMonet
Bornosor,added,contact,,,,,2 months ago,https://seize.io/Bornosor
Bornosor,added,contact,,,,,2 months ago,https://seize.io/Bornosor
Bornosor,added,contact,,,,,2 months ago,https://seize.io/Bornosor
Bornosor,added,social media verification post,,,,,2 months ago,https://seize.io/Bornosor
justanother,added,"1,000",,CIC,wintermutegan,,2 months ago,https://seize.io/justanother
HugoFaz,added,"10,069",,CIC,wimvc,,2 months ago,https://seize.io/HugoFaz
RegularDad,added,"1,069",,CIC,Newlightvisuals,,2 months ago,https://seize.io/RegularDad
payamm,added,social media account,,,,,2 months ago,https://seize.io/payamm
RegularDad,added,"1,069",,CIC,rothu,,2 months ago,https://seize.io/RegularDad
payamm,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/32.WEBP,2 months ago,https://seize.io/payamm
payamm,added,Banner 2,,,,,2 months ago,https://seize.io/payamm
payamm,added,primary wallet,,,,,2 months ago,https://seize.io/payamm
payamm,added,Banner 1,,,,,2 months ago,https://seize.io/payamm
payamm,added,classification,Pseudonym,,,,2 months ago,https://seize.io/payamm
payamm,created,handle,payammnt,,,,2 months ago,https://seize.io/payamm
RegularDad,added,"1,069",,CIC,NFTLaurent,,2 months ago,https://seize.io/RegularDad
RegularDad,added,69,,CIC,DarrenSRS,,2 months ago,https://seize.io/RegularDad
RegularDad,added,"1,069",,CIC,LordRekt,,2 months ago,https://seize.io/RegularDad
RegularDad,added,169,,CIC,GoGreen,,2 months ago,https://seize.io/RegularDad
EzMonet,added,"1,000",,CIC,Juicy,,2 months ago,https://seize.io/EzMonet
RegularDad,added,69,,CIC,riverofethereum,,2 months ago,https://seize.io/RegularDad
RegularDad,added,"1,069",,CIC,Juicy,,2 months ago,https://seize.io/RegularDad
RegularDad,added,"1,069",,CIC,MD85NFT,,2 months ago,https://seize.io/RegularDad
jupter,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/4.WEBP,2 months ago,https://seize.io/jupter
jupter,created,handle,jupter,,,,2 months ago,https://seize.io/jupter
jupter,added,classification,Pseudonym,,,,2 months ago,https://seize.io/jupter
jupter,added,primary wallet,,,,,2 months ago,https://seize.io/jupter
jupter,added,Banner 1,,,,,2 months ago,https://seize.io/jupter
jupter,added,Banner 2,,,,,2 months ago,https://seize.io/jupter
EzMonet,added,"1,000",,CIC,chrisroc,,2 months ago,https://seize.io/EzMonet
bab8,added,social media account,,,,,2 months ago,https://seize.io/bab8
bab8,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/3.WEBP,2 months ago,https://seize.io/bab8
bab8,added,Banner 2,,,,,2 months ago,https://seize.io/bab8
bab8,added,classification,Pseudonym,,,,2 months ago,https://seize.io/bab8
bab8,added,primary wallet,,,,,2 months ago,https://seize.io/bab8
bab8,added,Banner 1,,,,,2 months ago,https://seize.io/bab8
bab8,created,handle,bab8,,,,2 months ago,https://seize.io/bab8
stardust,changed,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/40.WEBP,2 months ago,https://seize.io/stardust
sariture,added,contact,,,,,2 months ago,https://seize.io/sariture
sariture,added,social media account,,,,,2 months ago,https://seize.io/sariture
stardust,added,social media account,,,,,2 months ago,https://seize.io/stardust
sariture,changed,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/84.WEBP,2 months ago,https://seize.io/sariture
sariture,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/84.WEBP,2 months ago,https://seize.io/sariture
stardust,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/40.WEBP,2 months ago,https://seize.io/stardust
sariture,added,Banner 1,,,,,2 months ago,https://seize.io/sariture
sariture,added,classification,Pseudonym,,,,2 months ago,https://seize.io/sariture
sariture,created,handle,sariture,,,,2 months ago,https://seize.io/sariture
sariture,added,primary wallet,,,,,2 months ago,https://seize.io/sariture
sariture,added,Banner 2,,,,,2 months ago,https://seize.io/sariture
stardust,created,handle,stardust,,,,2 months ago,https://seize.io/stardust
stardust,added,Banner 1,,,,,2 months ago,https://seize.io/stardust
stardust,added,classification,Pseudonym,,,,2 months ago,https://seize.io/stardust
stardust,added,Banner 2,,,,,2 months ago,https://seize.io/stardust
stardust,added,primary wallet,,,,,2 months ago,https://seize.io/stardust
spritey,added,"1,000",,CIC,KuntalSinghvi,,2 months ago,https://seize.io/spritey
spritey,added,"6,529",,CIC,DarrenSRS,,2 months ago,https://seize.io/spritey
pythonH,added,contact,,,,,2 months ago,https://seize.io/pythonH
pythonH,added,social media account,,,,,2 months ago,https://seize.io/pythonH
pythonH,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/images/scaled_x450/0x33FD426905F149f8376e227d0C9D3340AaD17aF1/37.WEBP,2 months ago,https://seize.io/pythonH
NFTLaurent,added,"10,000",,CIC,DarrenSRS,,2 months ago,https://seize.io/NFTLaurent
NFTLaurent,reduced,310,,CIC,Newlightvisuals,,2 months ago,https://seize.io/NFTLaurent
pythonH,added,Banner 1,,,,,2 months ago,https://seize.io/pythonH
pythonH,created,handle,pythonH,,,,2 months ago,https://seize.io/pythonH
pythonH,added,classification,Pseudonym,,,,2 months ago,https://seize.io/pythonH
pythonH,added,Banner 2,,,,,2 months ago,https://seize.io/pythonH
pythonH,added,primary wallet,,,,,2 months ago,https://seize.io/pythonH
NFTLaurent,added,"1,000",,CIC,Newlightvisuals,,2 months ago,https://seize.io/NFTLaurent
DarrenSRS,added,"10,000",,CIC,Burnasso,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,Burnasso,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,MD85NFT,,2 months ago,https://seize.io/DarrenSRS
mememaxis,added,"1,069",,CIC,Sert,,2 months ago,https://seize.io/mememaxis
DarrenSRS,added,"10,000",,CIC,Juicy,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,riverofethereum,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,GoGreen,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,LordRekt,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,Tharwin,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"30,000",,CIC,mememaxis,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,NFTLaurent,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,rothu,,2 months ago,https://seize.io/DarrenSRS
mememaxis,added,"1,069",,CIC,GhostPepper,,2 months ago,https://seize.io/mememaxis
DarrenSRS,added,"10,000",,CIC,spritey,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,Newlightvisuals,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"10,000",,CIC,blocknoob,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,reduced,"267,500",,CIC,Burnasso,,2 months ago,https://seize.io/DarrenSRS
DarrenSRS,added,"277,500",,CIC,Burnasso,,2 months ago,https://seize.io/DarrenSRS
justanother,added,"1,000",,CIC,Juicy,,2 months ago,https://seize.io/justanother
justanother,added,"6,529",,CIC,DarrenSRS,,2 months ago,https://seize.io/justanother
Bornosor,added,social media account,,,,,2 months ago,https://seize.io/Bornosor
Bornosor,added,social media account,,,,,2 months ago,https://seize.io/Bornosor
JackRoberts,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/ddfa6e47-527b-426d-8863-e6f0cc2b7aae.webp?d=1702817739500,2 months ago,https://seize.io/JackRoberts
Bornosor,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/0028c375-dfe3-435a-bb3a-db7dc9e3302e.webp?d=1702817689420,2 months ago,https://seize.io/Bornosor
Bornosor,added,Banner 2,,,,,2 months ago,https://seize.io/Bornosor
Bornosor,added,primary wallet,,,,,2 months ago,https://seize.io/Bornosor
Bornosor,added,classification,Pseudonym,,,,2 months ago,https://seize.io/Bornosor
Bornosor,added,Banner 1,,,,,2 months ago,https://seize.io/Bornosor
Bornosor,created,handle,Bornosor,,,,2 months ago,https://seize.io/Bornosor
JackRoberts,added,classification,Pseudonym,,,,2 months ago,https://seize.io/JackRoberts
JackRoberts,added,primary wallet,,,,,2 months ago,https://seize.io/JackRoberts
JackRoberts,added,Banner 1,,,,,2 months ago,https://seize.io/JackRoberts
JackRoberts,created,handle,Metameandering,,,,2 months ago,https://seize.io/JackRoberts
JackRoberts,added,Banner 2,,,,,2 months ago,https://seize.io/JackRoberts
mememaxis,added,690,,CIC,brookr,,2 months ago,https://seize.io/mememaxis
Newlightvisuals,added,"1,690",,CIC,pandelic,,2 months ago,https://seize.io/Newlightvisuals
mememaxis,added,"1,111",,CIC,ricodemus,,2 months ago,https://seize.io/mememaxis
Newlightvisuals,added,"1,690",,CIC,NFTLaurent,,2 months ago,https://seize.io/Newlightvisuals
Newlightvisuals,added,690,,CIC,rothu,,2 months ago,https://seize.io/Newlightvisuals
spritey,added,"5,900",,CIC,Newlightvisuals,,2 months ago,https://seize.io/spritey
filmo,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/34e82869-a2f9-4ce2-b948-e9511c608033.webp?d=1702816962275,2 months ago,https://seize.io/filmo
Newlightvisuals,added,"1,690",,CIC,spritey,,2 months ago,https://seize.io/Newlightvisuals
spritey,added,"1,000",,CIC,Newlightvisuals,,2 months ago,https://seize.io/spritey
filmo,created,handle,filmo,,,,2 months ago,https://seize.io/filmo
filmo,added,Banner 2,,,,,2 months ago,https://seize.io/filmo
filmo,added,primary wallet,,,,,2 months ago,https://seize.io/filmo
filmo,added,Banner 1,,,,,2 months ago,https://seize.io/filmo
filmo,added,classification,Pseudonym,,,,2 months ago,https://seize.io/filmo
Newlightvisuals,added,"1,690",,CIC,chimpanchz,,2 months ago,https://seize.io/Newlightvisuals
mememaxis,added,"1,069",,CIC,spritey,,2 months ago,https://seize.io/mememaxis
mememaxis,added,420,,CIC,HQ_,,2 months ago,https://seize.io/mememaxis
Keegan,added,profile picture,,,,https://d3lqz0a4bldqgf.cloudfront.net/pfp/production/AUTOx50/0ef9684b-9189-41f5-9d12-fcde648a1af4.webp?d=1702816280394,2 months ago,https://seize.io/Keegan
Keegan,added,social media account,,,,,2 months ago,https://seize.io/Keegan
spritey,added,"1,000",,CIC,rothu,,2 months ago,https://seize.io/spritey
Keegan,added,contact,,,,,2 months ago,https://seize.io/Keegan
Keegan,added,social media account,,,,,2 months ago,https://seize.io/Keegan
mememaxis,added,690,,CIC,chrisroc,,2 months ago,https://seize.io/mememaxis
